plant_id_eia,generator_id,prime_mover_code,duct_burners,operating_date,topping_bottoming_code,solid_fuel_gasification,pulverized_coal_tech,fluidized_bed_tech,subcritical_tech,supercritical_tech,ultrasupercritical_tech,stoker_tech,other_combustion_tech,heat_bypass_recovery,rto_iso_lmp_node_id,rto_iso_location_wholesale_reporting_id,associated_combined_heat_power,original_planned_operating_date,operating_switch,previously_canceled
61737,GEN1,IC,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61736,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-01-01,,False
61735,WT1,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
61734,1,WT,False,2017-03-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61733,HWOOD,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61732,RAND,PV,False,2017-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61731,PLAIN,PV,False,2017-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61730,SCSS3,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61730,SCSS2,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61730,SCSS1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61730,61730,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-04-01,,False
61729,SRIC2,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-11-01,,False
61728,10263,PV,False,2017-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61727,10238,PV,False,2017-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61726,10244,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61725,PV1,PV,False,2017-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61724,10254,PV,False,2017-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61723,IRV2W,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-01-01,,False
61723,IRV06,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-01-01,,False
61722,IRV1W,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-04-01,,False
61722,IRV01,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-02-01,,False
61721,WLA1C,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
61721,WLA02,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
61721,WLA01,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
61720,LECOU,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2017-11-01,,False
61719,LWCJ1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2017-11-01,,False
61718,APLEX,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-05-01,,False
61717,SSIRE,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61716,KAUS,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61715,DENE,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61714,HYDR,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61713,LEO,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61712,CRUX,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61711,CASS,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61710,AQUA,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61709,LIBR,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61708,SAGI,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61707,CANO,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61706,AURI,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61705,ARCT,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61704,AQUI,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61703,TG-1,GT,False,2011-05-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
61703,PV-1,PV,False,2010-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61702,11052,IC,False,2005-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61701,GEN1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-12-01,,False
61700,PFPKB,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61699,OTRRE,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61698,FOLSM,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-08-01,,False
61697,IVORY,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-11-01,,False
61696,TWIGG,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-12-01,,False
61695,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-05-01,,False
61694,SOLAR,PV,False,2017-05-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61693,GEN,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61692,IVCS,PV,False,2016-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61691,DEPOT,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-09-01,,False
61690,FOREM,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-05-01,,False
61689,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-05-01,,False
61688,NGM1,HY,False,2016-10-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61687,PLMCK,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2021-12-01,,False
61686,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61685,3,IC,False,2016-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61685,2,IC,False,2016-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61685,1,IC,False,2016-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61684,1,IC,False,2017-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61683,USG2,PV,False,2015-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61682,USG1,PV,False,2014-04-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61681,10257,PV,False,2017-11-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61680,MMPA,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61679,1,BA,False,2017-09-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61678,PCEC,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-05-01,,False
61678,BA1,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-05-01,,False
61677,T-3,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-06-01,,False
61677,T-2,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-06-01,,False
61677,T-1,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-06-01,,False
61676,CTG2,GT,False,2012-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
61676,CTG1,GT,False,2012-08-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
61675,STG,ST,False,,,False,False,False,False,False,False,False,False,False,nan,nan,True,2018-12-01,,False
61675,CTG1,GT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,True,2018-12-01,,False
61674,WT,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-12-01,,False
61673,WT,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-09-01,,False
61672,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61671,BETCH,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2017-12-01,,False
61670,RJCII,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2017-12-01,,False
61669,SCAND,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2017-12-01,,False
61668,CR2-3,WT,False,2017-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61668,CR2-2,WT,False,2017-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61668,CR2-1,WT,False,2017-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61667,1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-12-01,,False
61666,GEN,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-12-01,,False
61665,GEN1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-09-01,,False
61664,GEN1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-12-01,,False
61663,GEN1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
61662,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61661,VISTA,BA,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61660,WTG3,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61660,WTG2,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61660,WTG1,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-03-01,,False
61658,COUGR,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61657,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2021-01-01,,False
61656,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
61655,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-01-01,,False
61654,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-09-01,,False
61653,PV1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2020-01-01,,False
61652,ENG3,IC,False,2008-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
61652,ENG2,IC,False,2008-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
61652,ENG1,IC,False,2008-01-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
61651,CAPR,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61650,BLZS2,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2020-12-01,,False
61648,1,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2019-12-01,,False
61647,NOSPS,PV,False,2016-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61647,NOSPB,BA,False,2016-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61646,LA3WB,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2020-03-01,,False
61645,ALTA,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61644,AUG,WT,False,2017-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61643,DEC9,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC8,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC7,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC6,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC5,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC4,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC3,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC2,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC12,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC11,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC10,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61643,DEC1,IC,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-07-01,,False
61642,12,HY,False,1915-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61642,11,HY,False,1915-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61642,10,HY,False,1915-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61641,25,HY,False,1917-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61641,24,HY,False,1917-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61641,23,HY,False,1917-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61640,1,HY,False,1982-01-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61638,TC1,WT,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-10-01,,False
61637,PV1,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61636,WEBST,PV,False,2017-12-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61635,KNOLL,PV,False,2017-08-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61634,DIGHT,PV,False,2017-07-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61633,SCIEN,PV,False,2017-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61632,GREMC,GT,False,2017-10-01,T,False,False,False,False,False,False,False,False,False,nan,nan,True,,,False
61631,CHILO,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-01-01,,False
61630,MENN,PV,False,2011-02-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61629,WB,PV,False,2017-06-01,X,False,False,False,False,False,False,False,False,False,nan,nan,False,,,False
61628,KILRO,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-01-01,,False
61627,WA,PV,False,,,False,False,False,False,False,False,False,False,False,nan,nan,False,2018-02-01,,False
